StateCountMax,StateCountMin,StateCountAverage,TotalStateCount,NewSteateCount,Iteration,ExplainedVariance,NumTrajs,NumSamples,Entropy,Perplexity,AverageDiscountedReturn,ReturnAverage,ReturnMax,ReturnMin,RawReturnAverage,RawReturnMax,RawReturnMin,PathLenAverage,PathLenMax,PathLenMin,BonusRewardMax,BonusRewardMin,BonusRewardAverage,pi_opt_LossBefore,pi_opt_LossAfter,pi_opt_MeanKL,pi_opt_dLoss,pi_opt_bktrk_iters,vf_opt_LossBefore,vf_opt_LossAfter,vf_opt_MeanKL,vf_opt_dLoss,vf_opt_bktrk_iters,vf_LossBefore,vf_LossAfter,vf_dLoss,vf_MeanKL,ElapsedTime
239057,2,21835.555120101137,1602,0,113,0.87013622250197,81,118650,2.042260953188575,7.708016977940493,0.5431658915596036,3.3656978627464764,4.668706411327611,2.0887276090295335,492.5925925925926,500.0,400.0,1464.8148148148148,4500,384,0.022360679774997897,6.467691067646995e-05,0.0003002235725450092,-3.596669510189885e-17,-0.005584806768283908,0.00977074799793119,0.005584806768283873,0,0.402628169361137,0.37875090965250635,0.008785482254867982,0.023877259708630638,0,0.402628169361137,0.37875090965250635,0.023877259708630638,0.008785482254867982,2332.5632700920105
239071,1,22662.732435449885,1602,0,114,0.9195908106681704,73,127188,2.1188627180962554,8.321668021532243,0.6030553120868816,3.447388443291868,4.584882847999573,2.0872308105809094,494.52054794520546,500.0,400.0,1742.3013698630136,4500,383,0.0316227766016838,6.467501690849716e-05,0.0002882296785884323,-5.996533758445625e-17,-0.004824474371657388,0.00921424692379396,0.004824474371657328,0,0.2066791178242808,0.1643752373382995,0.006820096926860769,0.0423038804859813,1,0.2066791178242808,0.1643752373382995,0.0423038804859813,0.006820096926860769,2353.9969589710236
239077,3,24834.44339896215,1602,0,115,0.8893929664234829,64,131040,2.044913450796832,7.728489614345084,0.5558230811398831,3.4952562883301663,4.520039305196408,2.0823031681852107,490.625,500.0,400.0,2047.5,4500,354,0.018257418583505543,6.46742053445739e-05,0.0002876709588913978,1.4349647419976523e-16,-0.005039864197839055,0.006507686610128864,0.005039864197839198,1,0.35944837561077697,0.3088619975508588,0.009874678949038379,0.05058637805991817,0,0.35944837561077697,0.3088619975508588,0.05058637805991817,0.009874678949038379,2375.572480201721
239084,14,25089.99479675293,1602,0,116,0.9309393262286321,53,131072,2.145003153968902,8.542068178669002,0.5342985942997885,3.687163562616983,4.493780387143671,3.120412389520074,500.0,500.0,500.0,2473.056603773585,4500,387,0.008451542547285168,6.467325855860918e-05,0.0002778600221153314,-5.0271087782187505e-17,-0.005118635360174134,0.009818296180181965,0.005118635360174084,0,0.13528936256554813,0.08794305102425243,0.006765044014221556,0.047346311541295705,1,0.13528936256554813,0.08794305102425243,0.047346311541295705,0.006765044014221556,2397.3356280326843
239093,1,26643.086725213994,1604,2,117,0.8630156328909024,68,125938,2.0901823492916622,8.086389577283416,0.5156365004689836,3.4390363830595914,5.137763406484366,1.1348060360902084,489.70588235294116,500.0,100.0,1852.0294117647059,4500,372,0.0316227766016838,6.467204132346503e-05,0.0002767589929016857,-2.423637544228666e-18,-0.005196732141414154,0.008995826896479408,0.005196732141414151,0,0.37916130256180436,0.3162613077365691,0.009656469119288523,0.06289999482523528,0,0.37916130256180436,0.3162613077365691,0.06289999482523528,0.009656469119288523,2417.7404561042786
373861,2,26597.972571070608,1604,0,118,0.8703114898870112,68,134092,2.0866452445146306,8.057837695347635,0.5412310317656057,3.404538002295901,4.905676468127358,1.0665621946425228,476.47058823529414,500.0,100.0,1971.9411764705883,4500,311,0.022360679774997897,5.171838066124588e-05,0.00027972275867404583,5.107876534774336e-17,-0.0045993062629590045,0.0090973525943264,0.004599306262959056,0,0.38669487386975204,0.3536738699847937,0.008821451452871363,0.03302100388495832,0,0.38669487386975204,0.3536738699847937,0.03302100388495832,0.008821451452871363,2439.27779340744
239107,1,27098.61197520944,1610,6,119,0.896841656900889,67,125693,2.062917239247169,7.86889179958852,0.5676257618943652,3.479568788038113,5.031307592474045,1.1439652865531367,492.53731343283584,500.0,100.0,1876.0149253731342,4500,422,0.0316227766016838,6.467014798317782e-05,0.0002794993261244048,3.2675784840324306e-17,-0.0051865135395117445,0.00992079732463629,0.0051865135395117775,0,0.28600184659802513,0.257771959947396,0.009924430197911243,0.028229886650629143,0,0.28600184659802513,0.257771959947396,0.028229886650629143,0.009924430197911243,2460.603104352951
239108,2,27081.57825552338,1610,0,120,0.8727553391814292,64,126055,2.055215194178569,7.808518039473698,0.543746121805187,3.4460707226596767,4.451605720464042,1.3258805452424982,487.5,500.0,100.0,1969.609375,4500,363,0.022360679774997897,6.467001275094887e-05,0.0002740750168594451,-1.320245461221971e-16,-0.003653899334016888,0.006746738928100755,0.003653899334016756,1,0.38987651789749006,0.3613837813885594,0.009045310027490684,0.02849273650893064,0,0.38987651789749006,0.3613837813885594,0.02849273650893064,0.009045310027490684,2482.671671152115
239113,1,25903.51860671254,1610,0,121,0.8666828379970445,59,133124,2.0466405546864483,7.741849052066496,0.5299862713056512,3.492025676304148,4.580345418407247,1.1239294957314359,474.5762711864407,500.0,100.0,2256.3389830508477,4500,351,0.0316227766016838,6.466933660252923e-05,0.00028566986345020034,1.71342579825426e-17,-0.0045970232601608586,0.00972286233087264,0.004597023260160876,0,0.43157356479622877,0.39783184814692385,0.009810688024093623,0.03374171664930492,0,0.43157356479622877,0.39783184814692385,0.03374171664930492,0.009810688024093623,2504.3294055461884
239116,6,26907.34545426328,1610,0,122,0.8605628178613661,57,128868,1.970398834507043,7.173536971960876,0.6336544254387924,3.482772612269522,4.535692118703931,1.2763661145553158,478.94736842105266,500.0,100.0,2260.842105263158,4500,397,0.01290994448735806,6.46689309236572e-05,0.0002756156602055126,-3.73940410560409e-17,-0.005348525559101159,0.009681870813703784,0.005348525559101122,0,0.47187910212627243,0.4008479245309379,0.00959611840967827,0.0710311775953345,0,0.47187910212627243,0.4008479245309379,0.0710311775953345,0.00959611840967827,2525.0008051395416
239120,4,27266.6065140557,1610,0,123,0.8648623745358979,61,122228,1.9577540773287696,7.083400417255041,0.5787741966133527,3.4702629292729004,4.501959947126728,2.082855801997794,491.8032786885246,500.0,400.0,2003.7377049180327,4500,369,0.0158113883008419,6.466839003037038e-05,0.00027560001542728193,1.0099281676641955e-16,-0.004741324993267055,0.009909565450353935,0.004741324993267156,0,0.40237396090048233,0.3660546736165329,0.009308191186759445,0.03631928728394945,0,0.40237396090048233,0.3660546736165329,0.03631928728394945,0.009308191186759445,2546.2953560352325
239122,3,27976.568117163628,1610,0,124,0.8970254356575996,73,123383,1.8991175818879005,6.679997290187382,0.5534733544061332,3.352807329653393,4.447678620652113,1.0687964464028625,484.93150684931504,500.0,100.0,1690.1780821917807,4500,313,0.018257418583505543,6.46681195888165e-05,0.0002654736476232227,-1.5112901137184058e-17,-0.0031768309800199483,0.006623786421130104,0.003176830980019933,1,0.29789866668122195,0.25939336977964,0.00702386930181832,0.03850529690158194,1,0.29789866668122195,0.25939336977964,0.03850529690158194,0.00702386930181832,2568.4922552108765
239132,1,27746.215798387337,1611,1,125,0.9311025869948688,59,133444,1.9675587362288496,7.153192326030451,0.6213637890958654,3.5876700819932394,4.454855722815358,1.4532887101958492,493.22033898305085,500.0,100.0,2261.762711864407,4500,436,0.0316227766016838,6.466676743193924e-05,0.00027481591407333816,1.4879383790976385e-18,-0.004590166370089836,0.009169576151514742,0.004590166370089838,0,0.16777526656623276,0.12332820094141285,0.006993010749883326,0.04444706562481991,1,0.16777526656623276,0.12332820094141285,0.04444706562481991,0.006993010749883326,2590.5699894428253
239137,20,27801.881024385562,1611,0,126,0.8977725639865064,65,124992,1.9013301098494948,6.694793333268918,0.6228912864513284,3.4548254535279197,4.435007454482916,1.286214140150019,490.7692307692308,500.0,100.0,1922.9538461538461,4500,393,0.007071067811865476,6.466609138530637e-05,0.00026852642152549143,2.5750530227022973e-17,-0.0047604372972116045,0.0096270979752528,0.0047604372972116305,0,0.27654453495171166,0.24975920344771624,0.006422179453231125,0.026785331503995424,1,0.27654453495171166,0.24975920344771624,0.026785331503995424,0.006422179453231125,2613.1781463623047
239146,1,28371.709037404165,1611,0,127,0.8985749848013278,61,129130,1.9149152711820305,6.786363772058348,0.5654537871829649,3.53083797849207,4.467691377479386,1.2847233572594763,493.44262295081967,500.0,100.0,2116.8852459016393,4500,381,0.0316227766016838,6.466487455479645e-05,0.0002662519684660147,-6.20043543320926e-17,-0.004117647183800406,0.006466898178952352,0.004117647183800344,1,0.2827487679888068,0.25519270341198935,0.006395559950481543,0.027556064576817474,1,0.2827487679888068,0.25519270341198935,0.027556064576817474,0.006395559950481543,2635.727945327759
180820,3,29027.17828129877,1611,0,128,0.9390726507395307,52,118543,1.925673375331153,6.859766308430983,0.6091942619578318,3.600494475461182,4.477116950305972,3.103854396311616,500.0,500.0,500.0,2279.673076923077,4500,466,0.018257418583505543,7.43664015914058e-05,0.00026341253995580796,-6.347329243221508e-17,-0.004261665221606246,0.006947961032651409,0.004261665221606183,1,0.08607596257704167,0.03787439985296444,0.006797948398408887,0.04820156272407723,1,0.08607596257704167,0.03787439985296444,0.04820156272407723,0.006797948398408887,2656.800085544586
239148,4,30266.30887800121,1611,0,129,0.9241698431012583,66,127157,1.8689481138035646,6.4814750381427,0.5958588361056115,3.401717299785011,4.35068062516437,1.0724525283612258,486.3636363636364,500.0,100.0,1926.621212121212,4500,325,0.0158113883008419,6.466460415734484e-05,0.0002478301767563687,4.5611711889465124e-17,-0.004010089340103387,0.009602379150161716,0.004010089340103433,0,0.13402683988370853,0.1034024362278633,0.006853735520704937,0.030624403655845234,1,0.13402683988370853,0.1034024362278633,0.030624403655845234,0.006853735520704937,2678.8893587589264
239149,26,29767.195146443515,1611,0,130,0.9073534153969641,64,137425,1.8309410639856922,6.239755905985495,0.5946013966515811,3.5447292574512996,4.4390009811982605,3.1109382089182254,500.0,500.0,500.0,2147.265625,4500,463,0.006201736729460425,6.466446895989105e-05,0.00025368508260419765,9.259567018096637e-18,-0.004938726251837449,0.009656183793308779,0.004938726251837459,0,0.23869426989831938,0.20175672887563514,0.008925838647688035,0.036937541022684234,0,0.23869426989831938,0.20175672887563514,0.036937541022684234,0.008925838647688035,2701.279114484787
239150,2,32860.02243377422,1611,0,131,0.8843254407973153,76,134351,1.8367570517599257,6.276151987036559,0.5823965207933857,3.2820653530502057,4.3011239688343474,1.1430148588082014,476.3157894736842,500.0,100.0,1767.7763157894738,4500,368,0.022360679774997897,6.466433376328524e-05,0.00023399131254561942,9.195196209085533e-17,-0.005516787430935882,0.00958031513993621,0.005516787430935974,0,0.42097287166729347,0.3442617898477189,0.009352100521441946,0.07671108181957459,0,0.42097287166729347,0.3442617898477189,0.07671108181957459,0.009352100521441946,2723.0553193092346
239152,6,32809.57013390397,1611,0,132,0.916906205154101,62,125239,1.8648162776879214,6.454749895473414,0.6410757414481303,3.4068625164465547,4.334109858161419,1.217343718123931,485.48387096774195,500.0,100.0,2019.983870967742,4500,430,0.01290994448735806,6.466406337261755e-05,0.0002413423615621675,-3.603887709687467e-18,-0.004782049350418794,0.008850285584494052,0.00478204935041879,0,0.17364621388619184,0.14804012144096731,0.006657256526585395,0.02560609244522452,1,0.17364621388619184,0.14804012144096731,0.02560609244522452,0.006657256526585395,2745.45218706131
239153,2,33075.48341952684,1611,0,133,0.9023494815367349,55,130907,1.8479072050273295,6.3465236419067415,0.6009630679916819,3.4544345666798986,4.317006875306553,1.1262256932625072,485.45454545454544,500.0,100.0,2380.1272727272726,4500,355,0.022360679774997897,6.466392817855566e-05,0.00023676274887816725,3.277272661437322e-18,-0.003893254167094231,0.006923822273370453,0.0038932541670942344,1,0.26375342594012213,0.22632954033423563,0.009427007865756041,0.0374238856058865,0,0.26375342594012213,0.22632954033423563,0.0374238856058865,0.009427007865756041,2767.091987848282
239156,1,34574.801839120344,1611,0,134,0.9331191886424035,72,138327,1.8137833184611636,6.133608986948815,0.6605134262622518,3.4091005958069482,4.274783674942222,1.0935185029250258,493.05555555555554,500.0,100.0,1921.2083333333333,4500,400,0.0316227766016838,6.466352260145765e-05,0.0002346269556781851,2.5576044495667774e-17,-0.0036689525272495167,0.009832421080810035,0.0036689525272495423,0,0.06212548440426849,0.025785104807287247,0.006913189260870665,0.03634037959698124,1,0.06212548440426849,0.025785104807287247,0.03634037959698124,0.006913189260870665,2789.2624094486237
239158,2,36160.82055857254,1611,0,135,0.9423754469421646,47,141790,1.8964900258617137,6.662468262389058,0.6133575017210221,3.654511046749579,4.267214491826345,2.079255428438529,497.8723404255319,500.0,400.0,3016.808510638298,4500,360,0.022360679774997897,6.466325222096528e-05,0.00022400747018290674,-4.552037846621316e-17,-0.00383396574086082,0.006642026168154475,0.0038339657408607746,1,0.060171002786460655,0.01514792800558272,0.006696750099562231,0.045023074780877935,1,0.060171002786460655,0.01514792800558272,0.045023074780877935,0.006696750099562231,2811.5507385730743
181315,3,36420.659495383414,1611,0,136,0.9224294176061629,45,143396,1.897259417732144,6.667596283783159,0.6083707052016183,3.7277056984564143,4.329780745429366,3.1118009066294756,500.0,500.0,500.0,3186.5777777777776,4500,468,0.018257418583505543,7.426482001401011e-05,0.00022836589884334303,1.1657812106752e-17,-0.004297701063848101,0.008913148332123953,0.004297701063848113,0,0.16750964917126812,0.11602987403816271,0.009316204200494303,0.05147977513310541,0,0.16750964917126812,0.11602987403816271,0.05147977513310541,0.009316204200494303,2832.967760324478
239159,17,35798.48753388898,1611,0,137,0.9007635079686475,50,139057,1.7680830055696009,5.859609748601912,0.6488116497491674,3.620821112166611,4.365145614242535,2.4195038308712458,498.0,500.0,400.0,2781.14,4500,491,0.007669649888473706,6.466311703199098e-05,0.00023041670400146975,2.0708349598520745e-17,-0.003878831887994132,0.009559233779685549,0.0038788318879941527,0,0.3028237736210171,0.23570561128314366,0.009265329360017737,0.06711816233787343,0,0.3028237736210171,0.23570561128314366,0.06711816233787343,0.009265329360017737,2855.076961517334
373864,1,40121.248983552796,1611,0,138,0.8995308368703879,59,119534,1.7321161724385614,5.652603143626654,0.5924098633778578,3.3593334121510643,4.172520443337862,1.0826189975864513,489.8305084745763,500.0,100.0,2026.0,4500,452,0.0316227766016838,5.17181731587139e-05,0.00021082429532110467,-6.403212734154231e-18,-0.004167953873250728,0.0065182649653005905,0.004167953873250722,1,0.27085411969171225,0.22794669555651845,0.009500656718055061,0.0429074241351938,0,0.27085411969171225,0.22794669555651845,0.0429074241351938,0.009500656718055061,2876.285388469696
239174,7,37350.03659198275,1611,0,139,0.8944207670728719,69,138227,1.6412743973007806,5.16174343435072,0.63652791794015,3.2997097200196803,4.223780520906404,0.044298780339960216,473.9130434782609,500.0,0.0,2003.2898550724638,4500,228,0.011952286093343938,6.466108929911926e-05,0.0002219535306514463,-1.1059520710969427e-16,-0.005393184530018941,0.009758655680592655,0.00539318453001883,0,0.30193379243991536,0.25805244134212546,0.009241385330000658,0.0438813510977899,0,0.30193379243991536,0.25805244134212546,0.0438813510977899,0.009241385330000658,2898.444810628891
239176,17,41119.50346802565,1611,0,140,0.9515370908761543,59,129901,1.7136929561575642,5.549417438192434,0.6579202101695464,3.456859862643809,4.056080237714545,3.108504480932777,500.0,500.0,500.0,2201.7118644067796,4500,432,0.007669649888473706,6.466081894914905e-05,0.00020750211234696426,7.450680129520083e-18,-0.0031497568226737096,0.00953996511656408,0.003149756822673717,0,-0.003608851252955427,-0.053179785024743985,0.006898277743603431,0.04957093377178856,1,-0.003608851252955427,-0.053179785024743985,0.04957093377178856,0.006898277743603431,2920.7931208610535
239179,9,41310.85757913295,1611,0,141,0.9342097694787542,51,135563,1.6989911308682277,5.468427679976313,0.6799212236101397,3.5205957913147428,4.144488668164518,2.1379957598012242,496.078431372549,500.0,400.0,2658.098039215686,4500,434,0.010540925533894598,6.466041343055185e-05,0.0002106060308273598,-1.2223445154881903e-17,-0.0038163071180033347,0.009691401040589413,0.0038163071180033225,0,0.07471060531838286,0.033609174230983724,0.006781682174302635,0.04110143108739914,1,0.07471060531838286,0.033609174230983724,0.04110143108739914,0.006781682174302635,2943.5050010681152
239180,1,40535.08059770827,1612,1,142,0.9256798621592599,58,129160,1.5736975664295572,4.8244539935521935,0.6665513777373329,3.4594129971474463,4.125249334130011,2.158763164643,498.2758620689655,500.0,400.0,2226.896551724138,4500,431,0.0316227766016838,6.466027825938157e-05,0.00021404423842172766,4.42418954264181e-17,-0.003378346322682356,0.00646892457213985,0.0033783463226824003,1,0.12502332972149885,0.09519200243757181,0.00958384485397291,0.02983132728392704,0,0.12502332972149885,0.09519200243757181,0.02983132728392704,0.00958384485397291,2964.7234218120575
239184,9,41284.33095915722,1612,0,143,0.9438910640525966,74,134222,1.5022471555056223,4.491771446697982,0.7160107587937646,3.386092679059706,4.120213851039807,3.0872880547464883,500.0,500.0,500.0,1813.8108108108108,4500,377,0.010540925533894598,6.465973758317747e-05,0.00021286270693640427,-1.95472195968607e-17,-0.003411134812314636,0.009687589003443266,0.0034111348123146163,0,-0.007294140509215136,-0.052734960143475,0.006913033609197619,0.04544081963425986,1,-0.007294140509215136,-0.052734960143475,0.04544081963425986,0.006913033609197619,2987.098247528076
181786,22,46078.06599208413,1612,0,144,0.9393695578245611,62,138456,1.586514688933663,4.886687587231548,0.6931599613565855,3.407288510027529,4.22141288818105,1.1036548558556045,493.5483870967742,500.0,100.0,2233.1612903225805,4500,432,0.006741998624632421,7.416854907802906e-05,0.00019682706146144672,-3.200673565414537e-17,-0.0038491349349770347,0.009571191581419109,0.0038491349349770027,0,0.016716377544757872,-0.015125316708634793,0.009947466358156989,0.031841694253392665,0,0.016716377544757872,-0.015125316708634793,0.031841694253392665,0.009947466358156989,3009.1067831516266
239185,1,49879.29146950047,1613,1,145,0.9244003445351754,73,123838,1.5207077025630285,4.575462115884958,0.6459065299648147,3.2762057874991326,4.07274074535333,2.0758955496453892,494.52054794520546,500.0,400.0,1696.4109589041095,4500,339,0.0316227766016838,6.465960241624568e-05,0.00019511799679774335,-1.2925537552049444e-16,-0.004270587081795279,0.009732234857011671,0.00427058708179515,0,0.12886900434994394,0.07003612228454886,0.009554664874763565,0.05883288206539508,0,0.12886900434994394,0.07003612228454886,0.05883288206539508,0.009554664874763565,3029.8057346343994
239186,4,51305.7362786514,1613,0,146,0.9464951966281883,97,124514,1.5422685621713397,4.675184195967057,0.7645905899211831,3.2113093102993675,4.008648953852876,1.2225832593351025,494.8453608247423,500.0,100.0,1283.6494845360826,4500,372,0.0158113883008419,6.465946725016154e-05,0.00018870972821560228,2.23586426548619e-17,-0.0028171917332616846,0.006581088816324448,0.002817191733261707,1,0.07628513671642553,0.006587117072224757,0.0064966730317497935,0.06969801964420078,1,0.07628513671642553,0.006587117072224757,0.06969801964420078,0.0064966730317497935,3050.8848128318787
239191,2,51191.285594957204,1613,0,147,0.9517336123217599,121,116126,1.4831219155848085,4.406681516406479,0.7592170867067447,3.138153978881792,3.953454153802957,1.078147454030084,492.56198347107437,500.0,100.0,959.7190082644628,4500,339,0.022360679774997897,6.46587914324556e-05,0.00018700920934758253,1.4362266320575422e-18,-0.004596810953398564,0.006561098230966388,0.004596810953398566,1,0.2585573976025355,0.14114728410268393,0.009503935744591917,0.11741011349985156,0,0.2585573976025355,0.14114728410268393,0.11741011349985156,0.009503935744591917,3072.2281198501587
239197,28,50804.689895712225,1613,0,148,0.9092189102149935,108,115258,1.472851370236094,4.361654117829921,0.742144004185914,3.1771234166206654,4.0261208584900166,1.1529030792110393,495.3703703703704,500.0,100.0,1067.2037037037037,4500,362,0.005976143046671969,6.465798047917969e-05,0.00019199820398612517,2.96375710311885e-17,-0.0032740244720526534,0.00674777522185665,0.003274024472052683,1,0.19795264568130025,0.11783388429428811,0.009554745947087658,0.08011876138701214,0,0.19795264568130025,0.11783388429428811,0.08011876138701214,0.009554745947087658,3093.270763158798
239199,2,50770.66055947581,1613,0,149,0.9428310002176135,110,119040,1.4568888216853975,4.292583738459945,0.74216985558488,3.1889283617443684,4.10924750064917,1.1236645077023282,496.3636363636364,500.0,100.0,1082.1818181818182,4500,350,0.022360679774997897,6.465771016820167e-05,0.0001913820547032867,-1.966317220681224e-17,-0.003816008199765783,0.009799179908797641,0.0038160081997657635,0,0.015491732354603664,-0.030879128120850974,0.006910381604292351,0.046370860475454634,1,0.015491732354603664,-0.030879128120850974,0.046370860475454634,0.006910381604292351,3114.9841775894165
239201,3,50161.076784423756,1613,0,150,0.9542339345868629,114,117615,1.4397515974248896,4.21964751549264,0.6965876399038313,3.1766747163902145,3.8775456508901693,2.1266777994919663,498.2456140350877,500.0,400.0,1031.7105263157894,4500,352,0.018257418583505543,6.465743986061381e-05,0.00018824909806133318,-1.0045422810969585e-16,-0.0032529292417515622,0.006594106165585209,0.0032529292417514616,1,-0.041946992968587796,-0.08701468876179688,0.006892469904008133,0.04506769579320909,1,-0.041946992968587796,-0.08701468876179688,0.04506769579320909,0.006892469904008133,3136.880399942398
239206,12,50917.80760690682,1613,0,151,0.9302746925365925,78,114843,1.4777139261247876,4.382914552880922,0.6901930222369518,3.2519634674562305,4.07156022743286,1.2010086747263646,494.87179487179486,500.0,100.0,1472.3461538461538,4500,407,0.009128709291752772,6.465676410647575e-05,0.00018854567071208,-1.6019682572747148e-17,-0.003824174621216354,0.006570263218924136,0.003824174621216338,1,0.11522159360092384,0.05909655286012631,0.009291782432957679,0.05612504074079753,0,0.11522159360092384,0.05909655286012631,0.05612504074079753,0.009291782432957679,3156.594115972519
182549,13,52975.08555476227,1613,0,152,0.9542140121237975,104,124657,1.5013001464199474,4.487519711860699,0.7076375805729836,3.216914835138781,4.034282431103724,3.074096590147193,500.0,500.0,500.0,1198.625,4500,340,0.008770580193070294,7.401338564305884e-05,0.00018096972375746627,-6.8147703806074904e-18,-0.004670271196129407,0.009752244320491304,0.0046702711961294,0,-0.08031689802271286,-0.12021729273865743,0.007265393231042863,0.03990039471594457,1,-0.08031689802271286,-0.12021729273865743,0.03990039471594457,0.007265393231042863,3177.8200879096985
239207,25,56274.72435501683,1613,0,153,0.9567405903307298,89,115003,1.480410497452712,4.39474934410492,0.7272311407690215,3.2082036440324226,4.134028041802471,1.1557871352092601,495.5056179775281,500.0,100.0,1292.1685393258426,4500,351,0.00632455532033676,6.465662895819062e-05,0.0001785181631686444,4.565117987224194e-17,-0.005085398955631108,0.009999028839047755,0.005085398955631154,0,-0.12166990362094932,-0.15705295940162037,0.006783770832999207,0.03538305578067105,1,-0.12166990362094932,-0.15705295940162037,0.03538305578067105,0.006783770832999207,3199.0218205451965
239213,5,54443.7892547631,1613,0,154,0.9332589797307187,99,118043,1.3769700414360018,3.96287606794125,0.7447649669299544,3.178246982751192,4.090926130374225,1.1183935155002305,493.93939393939394,500.0,100.0,1192.3535353535353,4500,364,0.014142135623730952,6.465581808627652e-05,0.00018337767840845607,-2.9807726021462627e-17,-0.004546535896689969,0.009680196960905668,0.004546535896689939,0,0.10292023932742672,0.03981662892119628,0.00927308640945019,0.06310361040623044,0,0.10292023932742672,0.03981662892119628,0.06310361040623044,0.00927308640945019,3220.7395911216736
239215,20,54422.3534657407,1613,0,155,0.9279160733943407,113,113035,1.3485410529061732,3.851801854250027,0.7478192161603403,3.177443262764425,3.9666665972337705,2.349446633245568,499.11504424778764,500.0,400.0,1000.3097345132743,4500,400,0.007071067811865476,6.465554780241795e-05,0.00018623513683709025,9.058315158203224e-18,-0.00494248969576018,0.009988117681200533,0.004942489695760189,0,0.1217229138932134,0.06109422850281948,0.009029598144322372,0.06062868539039391,0,0.1217229138932134,0.06109422850281948,0.06062868539039391,0.009029598144322372,3241.4621517658234
373927,1,53603.20135408937,1614,1,156,0.9576335933409108,112,119933,1.3778641642146625,3.9664209502464494,0.7437497510790804,3.202815657138217,4.175490728753827,3.0759468107646444,500.0,500.0,500.0,1070.830357142857,4500,353,0.0316227766016838,5.1713816182406306e-05,0.00018940036186438115,-4.913676240785741e-17,-0.004065530691796611,0.009646286566384681,0.004065530691796561,0,-0.1432634263291877,-0.18087519654775908,0.0069385520538148265,0.03761177021857137,1,-0.1432634263291877,-0.18087519654775908,0.03761177021857137,0.0069385520538148265,3263.2834136486053
239220,15,57009.703972291376,1614,0,157,0.9585752811250432,111,110868,1.3764174554396222,3.9606868430439355,0.736319131047291,3.168339244502334,3.978515510849702,2.1072665985738954,499.0990990990991,500.0,400.0,998.8108108108108,4500,341,0.008164965809277261,6.465487210760092e-05,0.00017755940523649062,5.01555046517694e-17,-0.0034207374820696894,0.006432514914588506,0.0034207374820697397,1,-0.0990186435615211,-0.1394640655076168,0.006941564486646714,0.04044542194609571,1,-0.0990186435615211,-0.1394640655076168,0.04044542194609571,0.006941564486646714,3285.2009654045105
183178,31,54895.31392749971,1614,0,158,0.955636688079405,118,112303,1.2858484059554796,3.617735964313151,0.7565071170932717,3.167276804552339,4.037180958423484,2.1690821534025813,499.1525423728813,500.0,400.0,951.7203389830509,4500,380,0.005679618342470649,7.38862021024874e-05,0.00018466704306364937,-5.654126831776435e-17,-0.004701390230081134,0.009795732336323477,0.004701390230081077,0,-0.12477305743906053,-0.1596617359265668,0.0067256719975298165,0.034888678487506264,1,-0.12477305743906053,-0.1596617359265668,0.034888678487506264,0.0067256719975298165,3306.211954832077
239222,16,57180.042375043275,1614,0,159,0.9647104536127822,127,109758,1.3171660301391885,3.73282765214043,0.763879396904177,3.1547203128188572,3.985803374444422,3.0745791237299036,500.0,500.0,500.0,864.2362204724409,4500,351,0.00790569415042095,6.465460183560569e-05,0.00017902548996878291,3.4864837373076245e-18,-0.003912428444383645,0.009847006974584658,0.003912428444383649,0,-0.11210283969594484,-0.1682042329878242,0.006681827617420828,0.05610139329187935,1,-0.11210283969594484,-0.1682042329878242,0.05610139329187935,0.006681827617420828,3325.553894519806
183423,1,60960.26314348771,1618,4,160,0.9685926266960961,110,116902,1.3786850717158494,3.969678351787124,0.7747997230428865,3.175342455241243,4.065394807178722,2.0915970834062576,499.09090909090907,500.0,400.0,1062.7454545454545,4500,338,0.0316227766016838,7.383684033119198e-05,0.00017354425139465748,-6.901653633977617e-17,-0.0038485642162059803,0.006413801166273753,0.0038485642162059113,1,-0.2905398520450694,-0.33090080557357665,0.006838617871344738,0.04036095352850727,1,-0.2905398520450694,-0.33090080557357665,0.04036095352850727,0.006838617871344738,3347.955057621002
373933,28,61025.3973173556,1618,0,161,0.9777438370762976,126,113992,1.300852316757921,3.672425403806577,0.78536416335679,3.1464381841260822,4.022143075614525,2.1972323539365393,499.2063492063492,500.0,400.0,904.6984126984127,4500,387,0.005976143046671969,5.171340128970926e-05,0.00017063663414876177,-5.1664261309508845e-17,-0.003163415598311369,0.006414398929555083,0.0031634155983113173,1,-0.3671662715744977,-0.41821629880808836,0.006869853510728359,0.051050027233590645,1,-0.3671662715744977,-0.41821629880808836,0.051050027233590645,0.006869853510728359,3369.7025439739227
239225,36,60909.70158844087,1618,0,162,0.9640904962076426,119,117033,1.2911832028695474,3.6370874231275816,0.7725257605049658,3.157772751469206,3.9672544504874017,2.7119227031096766,499.15966386554624,500.0,400.0,983.4705882352941,4500,356,0.005270462766947299,6.465419643396787e-05,0.00016896907218337057,2.2827089156576442e-17,-0.003512216315482303,0.009555149121605608,0.003512216315482326,0,-0.2427953012374985,-0.28319834941125854,0.009720101956587568,0.04040304817376003,0,-0.2427953012374985,-0.28319834941125854,0.04040304817376003,0.009720101956587568,3391.5359218120575
